ano;mes;NU_IDENTIFICADOR;nome_unidade;endereco;municipio;uf;IBGE;a1;a1ma;a1mb;a1mc;a1md;a1me;a1fa;a1fb;a1fc;a1fd;a1fe;b1;b2;b3;c1;c2;d1;IBGE7;populacao_total;porte_municipio
2017;1;13548903039;CENTRO POP POPULAÃ ÃƒO EM SITUAÃ ÃƒO DE RUA;São JOAQUIM 818   CENTRO;SAO CARLOS;SP;354890;99.0;0.0;0.0;68.0;20.0;2.0;0.0;0.0;7.0;1.0;1.0;80.0;13.0;8.0;1.0;0.0;154.0;3548906;221950;4
2017;2;13548903039;CENTRO POP POPULAÃ ÃƒO EM SITUAÃ ÃƒO DE RUA;São JOAQUIM 818   CENTRO;SAO CARLOS;SP;354890;139.0;0.0;0.0;78.0;28.0;6.0;0.0;0.0;20.0;6.0;1.0;45.0;41.0;44.0;0.0;0.0;173.0;3548906;221950;4
2017;3;13548903039;CENTRO POP POPULAÃ ÃƒO EM SITUAÃ ÃƒO DE RUA;São JOAQUIM 818   CENTRO;SAO CARLOS;SP;354890;106.0;0.0;0.0;60.0;24.0;4.0;0.0;0.0;12.0;6.0;0.0;96.0;20.0;5.0;1.0;0.0;218.0;3548906;221950;4
2017;4;13548903039;CENTRO POP;São JOAQUIM 818   CENTRO;SAO CARLOS;SP;354890;109.0;0.0;0.0;65.0;29.0;3.0;0.0;0.0;10.0;2.0;0.0;87.0;48.0;2.0;0.0;0.0;148.0;3548906;221950;4
2017;5;13548903039;CENTRO POP;São JOAQUIM 818   CENTRO;SAO CARLOS;SP;354890;119.0;0.0;0.0;70.0;35.0;3.0;0.0;0.0;5.0;6.0;0.0;109.0;29.0;15.0;1.0;0.0;172.0;3548906;221950;4
2017;6;13548903039;CENTRO POP;São JOAQUIM 818   CENTRO;SAO CARLOS;SP;354890;94.0;2.0;0.0;46.0;29.0;5.0;0.0;1.0;9.0;2.0;0.0;80.0;38.0;5.0;1.0;0.0;104.0;3548906;221950;4
2017;7;13548903039;CENTRO POP;São JOAQUIM 818   CENTRO;SAO CARLOS;SP;354890;119.0;0.0;0.0;60.0;43.0;4.0;0.0;0.0;9.0;3.0;0.0;85.0;36.0;5.0;2.0;1.0;152.0;3548906;221950;4
2017;8;13548903039;CENTRO POP;São JOAQUIM 818   CENTRO;SAO CARLOS;SP;354890;175.0;0.0;0.0;103.0;52.0;5.0;0.0;0.0;11.0;4.0;0.0;140.0;67.0;2.0;0.0;0.0;225.0;3548906;221950;4
2017;9;13548903039;CENTRO POP;São JOAQUIM 818   CENTRO;SAO CARLOS;SP;354890;152.0;2.0;0.0;79.0;45.0;2.0;0.0;0.0;17.0;6.0;1.0;113.0;56.0;2.0;2.0;0.0;170.0;3548906;221950;4
2017;10;13548903039;CENTRO POP;São JOAQUIM 818   CENTRO;SAO CARLOS;SP;354890;174.0;0.0;0.0;103.0;50.0;4.0;0.0;0.0;15.0;2.0;0.0;150.0;66.0;30.0;2.0;1.0;187.0;3548906;221950;4
2017;11;13548903039;CENTRO POP;São Joaquim 818   Centro;SAO CARLOS;SP;354890;147.0;0.0;0.0;91.0;47.0;3.0;0.0;0.0;5.0;1.0;0.0;95.0;66.0;4.0;1.0;1.0;156.0;3548906;221950;4
2017;12;13548903039;CENTRO POP;São Joaquim 818   Centro;SAO CARLOS;SP;354890;122.0;0.0;0.0;76.0;31.0;1.0;0.0;0.0;8.0;6.0;0.0;103.0;57.0;4.0;0.0;0.0;108.0;3548906;221950;4
2017;1;14104803243;CENTRO POP   CENTRO DE REFERÃŠNCIA ESPECIALIZADO PARA POPULAÃ ÃƒO EM SITUAÃ ÃƒO DE RUA;VITÓRIA 2796   ALTO ALEGRE;CASCAVEL;PR;410480;119.0;20.0;1.0;48.0;13.0;1.0;12.0;7.0;12.0;4.0;1.0;0.0;54.0;0.0;0.0;0.0;567.0;4104808;286205;4
2017;2;14104803243;CENTRO POP   CENTRO DE REFERÃŠNCIA ESPECIALIZADO PARA POPULAÃ ÃƒO EM SITUAÃ ÃƒO DE RUA;VITÓRIA 2796   ALTO ALEGRE;CASCAVEL;PR;410480;91.0;2.0;0.0;50.0;16.0;0.0;1.0;5.0;12.0;5.0;0.0;1.0;64.0;0.0;0.0;0.0;321.0;4104808;286205;4
2017;3;14104803243;CENTRO POP   CENTRO DE REFERÃŠNCIA ESPECIALIZADO PARA POPULAÃ ÃƒO EM SITUAÃ ÃƒO DE RUA;VITÓRIA 2796   ALTO ALEGRE;CASCAVEL;PR;410480;110.0;1.0;1.0;59.0;29.0;1.0;3.0;2.0;10.0;4.0;0.0;1.0;68.0;0.0;1.0;1.0;525.0;4104808;286205;4
2017;4;14104803243;CENTRO POP   CENTRO DE REFERÃŠNCIA ESPECIALIZADO PARA POPULAÃ ÃƒO EM SITUAÃ ÃƒO DE RUA;VITÓRIA 2796   ALTO ALEGRE;CASCAVEL;PR;410480;87.0;3.0;0.0;50.0;17.0;0.0;3.0;0.0;11.0;3.0;0.0;2.0;52.0;0.0;0.0;0.0;401.0;4104808;286205;4
2017;5;14104803243;CENTRO POP   CENTRO DE REFERÃŠNCIA ESPECIALIZADO PARA POPULAÃ ÃƒO EM SITUAÃ ÃƒO DE RUA;VITÓRIA 2796   ALTO ALEGRE;CASCAVEL;PR;410480;112.0;0.0;0.0;81.0;19.0;1.0;0.0;0.0;7.0;4.0;0.0;3.0;84.0;0.0;0.0;0.0;598.0;4104808;286205;4
2017;6;14104803243;CENTRO POP   CENTRO DE REFERÃŠNCIA ESPECIALIZADO PARA POPULAÃ ÃƒO EM SITUAÃ ÃƒO DE RUA;VITÓRIA 2796   ALTO ALEGRE;CASCAVEL;PR;410480;71.0;0.0;0.0;48.0;15.0;0.0;0.0;0.0;6.0;2.0;0.0;1.0;51.0;0.0;0.0;0.0;437.0;4104808;286205;4
2017;7;14104803243;CENTRO POP   CENTRO DE REFERÃŠNCIA ESPECIALIZADO PARA POPULAÃ ÃƒO EM SITUAÃ ÃƒO DE RUA;VITÓRIA 2796   ALTO ALEGRE;CASCAVEL;PR;410480;100.0;6.0;3.0;58.0;15.0;1.0;4.0;2.0;9.0;2.0;0.0;0.0;69.0;0.0;0.0;2.0;465.0;4104808;286205;4
2017;8;14104803243;CENTRO POP   CENTRO DE REFERÃŠNCIA ESPECIALIZADO PARA POPULAÃ ÃƒO EM SITUAÃ ÃƒO DE RUA;VITÓRIA 2796   ALTO ALEGRE;CASCAVEL;PR;410480;92.0;3.0;0.0;57.0;14.0;4.0;3.0;2.0;5.0;4.0;0.0;1.0;58.0;0.0;0.0;0.0;348.0;4104808;286205;4
2017;9;14104803243;CENTRO POP   CENTRO DE REFERÃŠNCIA ESPECIALIZADO PARA POPULAÃ ÃƒO EM SITUAÃ ÃƒO DE RUA;VITÓRIA 2796   ALTO ALEGRE;CASCAVEL;PR;410480;84.0;2.0;0.0;49.0;19.0;1.0;2.0;1.0;8.0;2.0;0.0;0.0;57.0;0.0;0.0;0.0;337.0;4104808;286205;4
2017;10;14104803243;CENTRO POP   CENTRO DE REFERÃŠNCIA ESPECIALIZADO PARA POPULAÃ ÃƒO EM SITUAÃ ÃƒO DE RUA;VITÓRIA 2796   ALTO ALEGRE;CASCAVEL;PR;410480;66.0;3.0;0.0;34.0;15.0;3.0;1.0;0.0;8.0;2.0;0.0;1.0;49.0;0.0;0.0;0.0;365.0;4104808;286205;4
2017;11;14104803243;CENTRO POP   CENTRO DE REFERÃŠNCIA ESPECIALIZADO PARA POPULAÃ ÃƒO EM SITUAÃ ÃƒO DE RUA;VITÓRIA 2796   ALTO ALEGRE;CASCAVEL;PR;410480;82.0;6.0;1.0;35.0;17.0;2.0;7.0;0.0;10.0;4.0;0.0;1.0;67.0;0.0;2.0;6.0;365.0;4104808;286205;4
2017;12;14104803243;CENTRO POP   CENTRO DE REFERÃŠNCIA ESPECIALIZADO PARA POPULAÃ ÃƒO EM SITUAÃ ÃƒO DE RUA;VITÓRIA 2796   ALTO ALEGRE;CASCAVEL;PR;410480;171.0;21.0;3.0;60.0;14.0;2.0;22.0;9.0;25.0;12.0;3.0;1.0;143.0;0.0;0.0;1.0;639.0;4104808;286205;4
2017;1;14113700129;CENTRO POP;Dib Libos 2896   CENTRO;LONDRINA;PR;411370;153.0;0.0;0.0;77.0;46.0;14.0;0.0;0.0;10.0;6.0;0.0;147.0;4.0;1.0;9.0;13.0;190.0;4113700;506701;4
2017;2;14113700129;CENTRO POP;Dib Libos 2896   CENTRO;LONDRINA;PR;411370;140.0;0.0;0.0;75.0;46.0;7.0;0.0;0.0;7.0;5.0;0.0;140.0;2.0;1.0;7.0;11.0;204.0;4113700;506701;4
2017;3;14113700129;CENTRO POP;Dib Libos 2896   CENTRO;LONDRINA;PR;411370;300.0;0.0;0.0;169.0;75.0;15.0;0.0;0.0;26.0;12.0;3.0;225.0;2.0;1.0;8.0;12.0;666.0;4113700;506701;4
2017;4;14113700129;CENTRO POP;Dib Libos 2896   CENTRO;LONDRINA;PR;411370;252.0;0.0;0.0;133.0;73.0;14.0;0.0;0.0;21.0;10.0;1.0;225.0;1.0;1.0;14.0;13.0;553.0;4113700;506701;4
2017;5;14113700129;CENTRO POP;Dib Libos 2896   CENTRO;LONDRINA;PR;411370;295.0;0.0;0.0;153.0;74.0;21.0;0.0;0.0;34.0;11.0;2.0;225.0;0.0;1.0;11.0;14.0;486.0;4113700;506701;4
2017;6;14113700129;CENTRO POP;Dib Libos 2896   CENTRO;LONDRINA;PR;411370;253.0;0.0;0.0;132.0;73.0;15.0;0.0;0.0;20.0;13.0;0.0;231.0;8.0;1.0;0.0;3.0;394.0;4113700;506701;4
2017;7;14113700129;CENTRO POP;Dib Libos 2896   CENTRO;LONDRINA;PR;411370;217.0;0.0;0.0;114.0;71.0;9.0;0.0;0.0;13.0;10.0;0.0;217.0;1.0;1.0;0.0;0.0;308.0;4113700;506701;4
2017;8;14113700129;CENTRO POP;Dib Libos 2896   CENTRO;LONDRINA;PR;411370;218.0;0.0;0.0;109.0;72.0;10.0;0.0;0.0;14.0;13.0;0.0;218.0;1.0;1.0;17.0;6.0;317.0;4113700;506701;4
2017;9;14113700129;CENTRO POP;Dib Libos 2896   CENTRO;LONDRINA;PR;411370;184.0;0.0;0.0;106.0;45.0;10.0;0.0;0.0;9.0;14.0;0.0;180.0;0.0;1.0;0.0;0.0;274.0;4113700;506701;4
2017;10;14113700129;CENTRO POP;Dib Libos 25   CENTRO;LONDRINA;PR;411370;224.0;0.0;0.0;131.0;69.0;6.0;0.0;0.0;12.0;6.0;0.0;220.0;1.0;1.0;0.0;0.0;259.0;4113700;506701;4
2017;11;14113700129;CENTRO POP;Dib Libos 25   CENTRO;LONDRINA;PR;411370;223.0;0.0;0.0;129.0;64.0;10.0;0.0;0.0;10.0;10.0;0.0;223.0;0.0;1.0;0.0;0.0;363.0;4113700;506701;4
2017;12;14113700129;CENTRO POP;Dib Libos 25   CENTRO;LONDRINA;PR;411370;237.0;0.0;0.0;126.0;74.0;10.0;0.0;0.0;16.0;10.0;1.0;237.0;0.0;1.0;0.0;0.0;396.0;4113700;506701;4
2017;1;15008097764;CREAS POP;BR 316 Km 08 90   Julia Cordeiro;ANANINDEUA;PA;150080;3.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;20.0;1500800;471980;4
2017;2;15008097764;CREAS POP;BR 316 Km 08 90   Julia Cordeiro;ANANINDEUA;PA;150080;6.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;5.0;1.0;0.0;0.0;0.0;41.0;1500800;471980;4
2017;3;15008097764;CREAS POP;BR 316 Km 08 90   Julia Cordeiro;ANANINDEUA;PA;150080;8.0;0.0;0.0;5.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0;3.0;0.0;0.0;0.0;158.0;1500800;471980;4
2017;4;15008097764;CREAS POP;BR 316 Km 08 90   Julia Cordeiro;ANANINDEUA;PA;150080;9.0;0.0;0.0;4.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;6.0;3.0;0.0;3.0;0.0;173.0;1500800;471980;4
2017;5;15008097764;CREAS POP;BR 316 Km 08 90   Julia Cordeiro;ANANINDEUA;PA;150080;14.0;0.0;0.0;4.0;5.0;3.0;0.0;0.0;1.0;1.0;0.0;8.0;12.0;2.0;0.0;1.0;286.0;1500800;471980;4
2017;6;15008097764;CREAS POP;BR 316 Km 08 90   Julia Cordeiro;ANANINDEUA;PA;150080;10.0;0.0;0.0;3.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;7.0;2.0;0.0;1.0;295.0;1500800;471980;4
2017;7;15008097764;CREAS POP;BR 316 Km 08 90   Julia Cordeiro;ANANINDEUA;PA;150080;18.0;0.0;0.0;12.0;3.0;1.0;0.0;0.0;1.0;1.0;0.0;15.0;14.0;9.0;0.0;0.0;141.0;1500800;471980;4
2017;8;15008097764;CREAS POP;BR 316 Km 08 90   Julia Cordeiro;ANANINDEUA;PA;150080;25.0;0.0;0.0;13.0;8.0;1.0;0.0;0.0;2.0;1.0;0.0;22.0;19.0;0.0;1.0;0.0;522.0;1500800;471980;4
2017;9;15008097764;CREAS POP;BR 316 Km 08 90   Julia Cordeiro;ANANINDEUA;PA;150080;20.0;0.0;1.0;12.0;5.0;0.0;0.0;0.0;2.0;0.0;0.0;18.0;12.0;1.0;0.0;1.0;451.0;1500800;471980;4
2017;10;15008097764;CREAS POP;BR 316 Km 08 90   Julia Cordeiro;ANANINDEUA;PA;150080;11.0;0.0;0.0;8.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;11.0;8.0;0.0;2.0;2.0;429.0;1500800;471980;4
2017;11;15008097764;CREAS POP;BR 316 Km 08 90   Julia Cordeiro;ANANINDEUA;PA;150080;16.0;0.0;0.0;9.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;12.0;12.0;0.0;0.0;0.0;472.0;1500800;471980;4
2017;12;15008097764;CREAS POP;BR 316 Km 08 90   Julia Cordeiro;ANANINDEUA;PA;150080;24.0;0.0;0.0;17.0;5.0;0.0;0.0;0.0;0.0;2.0;0.0;21.0;18.0;0.0;6.0;1.0;479.0;1500800;471980;4
2017;1;15014097758;CENTRO POP BELÃ M;JOSÉ BONIFÁCIO 704   SÃO BRAZ;BELEM;PA;150140;152.0;0.0;0.0;84.0;46.0;5.0;0.0;1.0;11.0;4.0;1.0;44.0;41.0;8.0;1.0;0.0;691.0;1501402;1393399;5
2017;2;15014097758;CENTRO POP BELÃ M;JOSÉ BONIFÁCIO 704   SÃO BRAZ;BELEM;PA;150140;135.0;0.0;0.0;81.0;35.0;6.0;0.0;0.0;7.0;6.0;0.0;40.0;35.0;5.0;3.0;0.0;570.0;1501402;1393399;5
2017;3;15014097758;CENTRO POP BELÃ M;JOSÉ BONIFÁCIO 704   SÃO BRAZ;BELEM;PA;150140;167.0;0.0;0.0;91.0;50.0;5.0;0.0;0.0;13.0;7.0;1.0;25.0;17.0;4.0;1.0;1.0;683.0;1501402;1393399;5
2017;4;15014097758;CENTRO POP BELÃ M;JOSÉ BONIFÁCIO 704   SÃO BRAZ;BELEM;PA;150140;132.0;0.0;0.0;77.0;38.0;2.0;0.0;0.0;11.0;4.0;0.0;45.0;17.0;4.0;1.0;0.0;558.0;1501402;1393399;5
2017;5;15014097758;CENTRO POP BELÃ M;JOSÉ BONIFÁCIO 704   SÃO BRAZ;BELEM;PA;150140;138.0;0.0;0.0;79.0;35.0;8.0;0.0;1.0;11.0;3.0;1.0;42.0;24.0;3.0;6.0;0.0;825.0;1501402;1393399;5
2017;6;15014097758;CENTRO POP BELÃ M;JOSÉ BONIFÁCIO 704   SÃO BRAZ;BELEM;PA;150140;230.0;0.0;1.0;135.0;55.0;9.0;0.0;0.0;25.0;4.0;1.0;54.0;28.0;5.0;1.0;0.0;610.0;1501402;1393399;5
2017;7;15014097758;CENTRO POP BELÃ M;JOSÉ BONIFÁCIO 704   SÃO BRAZ;BELEM;PA;150140;178.0;1.0;0.0;108.0;44.0;4.0;2.0;0.0;14.0;5.0;0.0;33.0;18.0;2.0;1.0;0.0;616.0;1501402;1393399;5
2017;8;15014097758;CENTRO POP BELÃ M;JOSÉ BONIFÁCIO 704   SÃO BRAZ;BELEM;PA;150140;154.0;1.0;0.0;99.0;34.0;5.0;0.0;0.0;10.0;5.0;0.0;64.0;26.0;6.0;2.0;0.0;616.0;1501402;1393399;5
2017;9;15014097758;CENTRO POP BELÃ M;JOSÉ BONIFÁCIO 704   SÃO BRAZ;BELEM;PA;150140;208.0;0.0;0.0;133.0;51.0;5.0;0.0;0.0;14.0;5.0;0.0;58.0;28.0;4.0;1.0;0.0;823.0;1501402;1393399;5
2017;10;15014097758;CENTRO POP BELÃ M;JOSÉ BONIFÁCIO 704   SÃO BRAZ;BELEM;PA;150140;181.0;0.0;0.0;111.0;41.0;3.0;0.0;0.0;18.0;7.0;1.0;47.0;25.0;3.0;4.0;0.0;863.0;1501402;1393399;5
2017;11;15014097758;CENTRO POP BELÃ M;JOSÉ BONIFÁCIO 704   SÃO BRAZ;BELEM;PA;150140;187.0;0.0;0.0;96.0;56.0;3.0;0.0;0.0;21.0;11.0;0.0;62.0;30.0;4.0;3.0;0.0;56.0;1501402;1393399;5
2017;12;15014097758;CENTRO POP BELÃ M;JOSÉ BONIFÁCIO 704   SÃO BRAZ;BELEM;PA;150140;162.0;0.0;0.0;94.0;40.0;4.0;0.0;0.0;15.0;9.0;0.0;60.0;27.0;3.0;3.0;0.0;532.0;1501402;1393399;5
2017;1;15014098066;CENTRO POP ICOARACI;MANOEL BARATA 608   CRUZEIRO;BELEM;PA;150140;78.0;0.0;0.0;40.0;23.0;2.0;0.0;0.0;8.0;5.0;0.0;74.0;37.0;7.0;5.0;0.0;433.0;1501402;1393399;5
2017;2;15014098066;CENTRO POP ICOARACI;MANOEL BARATA 608   CRUZEIRO;BELEM;PA;150140;91.0;0.0;0.0;48.0;25.0;4.0;0.0;0.0;9.0;5.0;0.0;83.0;42.0;7.0;3.0;0.0;379.0;1501402;1393399;5
2017;3;15014098066;CENTRO POP ICOARACI;MANOEL BARATA 608   CRUZEIRO;BELEM;PA;150140;110.0;0.0;0.0;59.0;32.0;4.0;0.0;0.0;10.0;5.0;0.0;100.0;51.0;7.0;1.0;1.0;468.0;1501402;1393399;5
2017;4;15014098066;CENTRO POP ICOARACI;MANOEL BARATA 608   CRUZEIRO;BELEM;PA;150140;121.0;0.0;0.0;63.0;36.0;4.0;0.0;0.0;12.0;6.0;0.0;109.0;52.0;8.0;1.0;0.0;415.0;1501402;1393399;5
2017;5;15014098066;CENTRO POP ICOARACI;MANOEL BARATA 608   CRUZEIRO;BELEM;PA;150140;134.0;0.0;0.0;71.0;37.0;5.0;0.0;0.0;14.0;7.0;0.0;121.0;53.0;9.0;5.0;0.0;440.0;1501402;1393399;5
2017;6;15014098066;CENTRO POP ICOARACI;SÃO ROQUE 355   CRUZEIRO;BELEM;PA;150140;141.0;0.0;0.0;74.0;40.0;5.0;0.0;0.0;15.0;7.0;0.0;127.0;54.0;9.0;1.0;6.0;220.0;1501402;1393399;5
2017;7;15014098066;CENTRO POP ICOARACI;SÃO ROQUE 355   CRUZEIRO;BELEM;PA;150140;149.0;0.0;0.0;78.0;43.0;5.0;0.0;0.0;16.0;7.0;0.0;134.0;54.0;10.0;1.0;1.0;316.0;1501402;1393399;5
2017;8;15014098066;CENTRO POP ICOARACI;SÃO ROQUE 355   CRUZEIRO;BELEM;PA;150140;179.0;0.0;0.0;98.0;58.0;2.0;0.0;0.0;12.0;9.0;0.0;157.0;58.0;5.0;7.0;2.0;1844.0;1501402;1393399;5
2017;9;15014098066;CENTRO POP ICOARACI;SÃO ROQUE 355   CRUZEIRO;BELEM;PA;150140;199.0;0.0;0.0;109.0;60.0;4.0;0.0;0.0;16.0;10.0;0.0;171.0;59.0;6.0;5.0;3.0;1947.0;1501402;1393399;5
2017;10;15014098066;CENTRO POP ICOARACI;SÃO ROQUE 355   CRUZEIRO;BELEM;PA;150140;220.0;0.0;0.0;117.0;66.0;4.0;0.0;0.0;22.0;11.0;0.0;191.0;59.0;7.0;4.0;1.0;2084.0;1501402;1393399;5
2017;11;15014098066;CENTRO POP ICOARACI;SÃO ROQUE 355   CRUZEIRO;BELEM;PA;150140;242.0;0.0;0.0;133.0;69.0;4.0;0.0;0.0;25.0;11.0;0.0;206.0;59.0;1.0;1.0;2.0;2052.0;1501402;1393399;5
2017;12;15014098066;CENTRO POP ICOARACI;SÃO ROQUE 355   CRUZEIRO;BELEM;PA;150140;81.0;0.0;1.0;38.0;26.0;4.0;0.0;0.0;10.0;2.0;0.0;73.0;0.0;2.0;1.0;0.0;2150.0;1501402;1393399;5
2017;1;15017098028;CREAS   POP;HENRIQUE DARCIA 290   ALDEIA;BRAGANCA;PA;150170;4.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;0.0;4.0;0.0;0.0;1501709;113227;4
2017;2;15017098028;CREAS   POP;HENRIQUE DARCIA 290   ALDEIA;BRAGANCA;PA;150170;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;2.0;0.0;0.0;1501709;113227;4
2017;3;15017098028;CREAS   POP;DR  JUSTO CHERMONT 579   CENTRO;BRAGANCA;PA;150170;16.0;0.0;0.0;12.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;3.0;0.0;1.0;0.0;49.0;1501709;113227;4
2017;4;15017098028;CREAS   POP;DR  JUSTO CHERMONT 579   CENTRO;BRAGANCA;PA;150170;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;60.0;1501709;113227;4
2017;5;15017098028;CREAS   POP;DR  JUSTO CHERMONT 579   CENTRO;BRAGANCA;PA;150170;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;68.0;1501709;113227;4
2017;6;15017098028;CREAS   POP;DR  JUSTO CHERMONT 579   CENTRO;BRAGANCA;PA;150170;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;32.0;1501709;113227;4
2017;7;15017098028;CREAS   POP;DR  JUSTO CHERMONT 579   CENTRO;BRAGANCA;PA;150170;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;37.0;1501709;113227;4
2017;8;15017098028;CREAS   POP;DR  JUSTO CHERMONT 579   CENTRO;BRAGANCA;PA;150170;6.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;4.0;0.0;0.0;0.0;43.0;1501709;113227;4
2017;9;15017098028;CREAS   POP;DR  JUSTO CHERMONT 579   CENTRO;BRAGANCA;PA;150170;3.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;26.0;1501709;113227;4
2017;10;15017098028;CREAS   POP;DR  JUSTO CHERMONT 579   CENTRO;BRAGANCA;PA;150170;4.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;31.0;1501709;113227;4
2017;11;15017098028;CREAS   POP;DR  JUSTO CHERMONT 579   CENTRO;BRAGANCA;PA;150170;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;28.0;1501709;113227;4
2017;12;15017098028;CREAS   POP;DR  JUSTO CHERMONT 579   CENTRO;BRAGANCA;PA;150170;7.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;1.0;0.0;0.0;0.0;39.0;1501709;113227;4
2017;4;15042098138;CENTRO POP;FOLHA 29  QD 16  LT01 0   NOVA MARABÁ;MARABA;PA;150420;14.0;0.0;0.0;4.0;8.0;2.0;0.0;0.0;0.0;0.0;0.0;4.0;6.0;0.0;1.0;0.0;20.0;1504208;233669;4
2017;5;15042098138;CENTRO POP;FOLHA 29  QD 16  LT01 0   NOVA MARABÁ;MARABA;PA;150420;23.0;0.0;0.0;4.0;10.0;4.0;0.0;0.0;1.0;2.0;2.0;2.0;8.0;1.0;0.0;0.0;24.0;1504208;233669;4
2017;6;15042098138;CENTRO POP;FOLHA 29  QD 16  LT01 0   NOVA MARABÁ;MARABA;PA;150420;20.0;0.0;0.0;0.0;15.0;3.0;0.0;1.0;1.0;0.0;0.0;5.0;5.0;1.0;1.0;1.0;22.0;1504208;233669;4
2017;7;15042098138;CENTRO POP;FOLHA 29  QD 16  LT01 0   NOVA MARABÁ;MARABA;PA;150420;12.0;0.0;0.0;0.0;9.0;2.0;0.0;0.0;1.0;0.0;0.0;4.0;8.0;1.0;1.0;1.0;25.0;1504208;233669;4
2017;1;15068097814;CENTRO POP DOM LINO VOMBOMMEL;MORAES SARMENTO 800   SANTA CLARA;SANTAREM;PA;150680;70.0;0.0;0.0;35.0;23.0;3.0;0.0;0.0;5.0;4.0;0.0;50.0;42.0;7.0;3.0;0.0;384.0;1506807;294580;4
2017;2;15068097814;CENTRO POP DOM LINO VOMBOMMEL;MORAES SARMENTO 800   SANTA CLARA;SANTAREM;PA;150680;67.0;0.0;0.0;35.0;26.0;2.0;0.0;0.0;2.0;2.0;0.0;48.0;38.0;9.0;2.0;0.0;357.0;1506807;294580;4
2017;3;15068097814;CENTRO POP DOM LINO VOMBOMMEL;MORAES SARMENTO 800   SANTA CLARA;SANTAREM;PA;150680;56.0;0.0;0.0;22.0;24.0;5.0;0.0;0.0;3.0;2.0;0.0;42.0;26.0;6.0;3.0;0.0;357.0;1506807;294580;4
2017;4;15068097814;CENTRO POP DOM LINO VOMBOMMEL;MORAES SARMENTO 800   SANTA CLARA;SANTAREM;PA;150680;55.0;0.0;0.0;25.0;21.0;6.0;0.0;0.0;2.0;1.0;0.0;37.0;28.0;4.0;4.0;0.0;309.0;1506807;294580;4
2017;5;15068097814;CENTRO POP DOM LINO VOMBOMMEL;MORAES SARMENTO 800   SANTA CLARA;SANTAREM;PA;150680;76.0;0.0;0.0;36.0;28.0;6.0;0.0;0.0;3.0;3.0;0.0;57.0;31.0;5.0;2.0;0.0;430.0;1506807;294580;4
2017;6;15068097814;CENTRO POP DOM LINO VOMBOMMEL;MORAES SARMENTO 800   SANTA CLARA;SANTAREM;PA;150680;70.0;0.0;0.0;27.0;35.0;3.0;0.0;0.0;3.0;2.0;0.0;49.0;33.0;7.0;5.0;1.0;440.0;1506807;294580;4
2017;7;15068097814;CENTRO POP DOM LINO VOMBOMMEL;MORAES SARMENTO 800   SANTA CLARA;SANTAREM;PA;150680;64.0;0.0;0.0;28.0;24.0;6.0;0.0;0.0;4.0;2.0;0.0;41.0;34.0;4.0;1.0;1.0;514.0;1506807;294580;4
2017;8;15068097814;CENTRO POP DOM LINO VOMBOMMEL;MORAES SARMENTO 800   SANTA CLARA;SANTAREM;PA;150680;75.0;0.0;0.0;43.0;23.0;3.0;0.0;0.0;4.0;2.0;0.0;52.0;39.0;8.0;0.0;1.0;534.0;1506807;294580;4
2017;9;15068097814;CENTRO POP DOM LINO VOMBOMMEL;MORAES SARMENTO 800   SANTA CLARA;SANTAREM;PA;150680;78.0;0.0;0.0;37.0;30.0;5.0;0.0;0.0;5.0;1.0;0.0;56.0;43.0;6.0;3.0;0.0;466.0;1506807;294580;4
